"","Value","Std.Error","DF","t.value","pval","scfa_var","Var","Strain","adj.pval"
"Butyric acid.Streptomyces.californicus.St_Abundance",-24.8333884097061,10.3322161082277,43,-2.40349099840556,0.0206235260257384,"Butyric acid","St_Abundance","Streptomyces.californicus",0.0525834511353922
"Butyric acid.Streptococcus.sp..MP111F6_2.St_Abundance",1.23091443925441,1.10882823829942,43,1.11010379853081,0.273123787801725,"Butyric acid","St_Abundance","Streptococcus.sp..MP111F6_2",0.373737467574372
"Butyric acid.Parasutterella.excrementihominis.CAG.233.St_Abundance",-0.465446579723095,1.68807613049651,43,-0.275726059574218,0.784079255362792,"Butyric acid","St_Abundance","Parasutterella.excrementihominis.CAG.233",0.833303296983778
"Butyric acid.Streptococcus.vestibularis.St_Abundance",-0.288947390710485,2.29931372088939,43,-0.125666797047042,0.90058141025704,"Butyric acid","St_Abundance","Streptococcus.vestibularis",0.923293721255305
"Butyric acid.Clostridia.bacterium.UC5.1.1A9.St_Abundance",1.05202641081313,2.32726528856926,43,0.45204404327273,0.653509410167868,"Butyric acid","St_Abundance","Clostridia.bacterium.UC5.1.1A9",0.731270404684354
"Butyric acid.X.Clostridium..lavalense.St_Abundance",0.122713421265984,1.72972097968984,43,0.0709440555481891,0.943771215380123,"Butyric acid","St_Abundance","X.Clostridium..lavalense",0.956996708869194
"Hexanoic acid.Bilophila.wadsworthia.St_Abundance",0.620139196967861,0.750546787163629,43,0.826249885515349,0.413223551574871,"Hexanoic acid","St_Abundance","Bilophila.wadsworthia",0.523657726654249
"Hexanoic acid.Proteus.mirabilis.St_Abundance",0.130219832687954,1.4349714177722,43,0.0907473355045081,0.928114773788247,"Hexanoic acid","St_Abundance","Proteus.mirabilis",0.943765950411995
"Hexanoic acid.Escherichia.coli.St_Abundance",-0.666343121060852,0.290034273768992,43,-2.29746337355834,0.0265218679834133,"Hexanoic acid","St_Abundance","Escherichia.coli",0.0635892103141081
"Hexanoic acid.X.Clostridium..aldenense.St_Abundance",-0.157034766197056,0.543469224935842,43,-0.288948773899009,0.774009079409531,"Hexanoic acid","St_Abundance","X.Clostridium..aldenense",0.825521806720031
"Hexanoic acid.X.Clostridium..clostridioforme.St_Abundance",-0.311778280930377,0.619395256061896,43,-0.503359168284009,0.617280695508978,"Hexanoic acid","St_Abundance","X.Clostridium..clostridioforme",0.702523295486468
"Hexanoic acid.Morganella.morganii.St_Abundance",-1.16925649526546,1.13245440278148,43,-1.0324976373385,0.307611482871834,"Hexanoic acid","St_Abundance","Morganella.morganii",0.411589624641382
"Hexanoic acid.Fusobacterium.nucleatum.St_Abundance",-0.598628307539321,0.681142705922175,43,-0.878858868097045,0.384362684849746,"Hexanoic acid","St_Abundance","Fusobacterium.nucleatum",0.493484297111555
"Hexanoic acid.Citrobacter.amalonaticus.St_Abundance",-0.39821292124839,0.764458759577112,43,-0.520908310958038,0.605102973273737,"Hexanoic acid","St_Abundance","Citrobacter.amalonaticus",0.692366400159514
"Hexanoic acid.X.Clostridium..bolteae.St_Abundance",-0.311807293087776,0.865041068522729,43,-0.360453745416115,0.720272505723166,"Hexanoic acid","St_Abundance","X.Clostridium..bolteae",0.786700635421202
"Hexanoic acid.Veillonella.parvula.St_Abundance",-0.428318358585728,0.640524684915748,43,-0.66869922217294,0.507261570814175,"Hexanoic acid","St_Abundance","Veillonella.parvula",0.612369824226122
"Hexanoic acid.Lachnospiraceae.bacterium.CAG.364.St_Abundance",-0.194779517665923,0.588981827411529,43,-0.33070547952548,0.742473045850981,"Hexanoic acid","St_Abundance","Lachnospiraceae.bacterium.CAG.364",0.8021103254371
"Hexanoic acid.Enterococcus.casseliflavus.St_Abundance",2.70622783950101,1.92352584733634,43,1.40691004659415,0.166641069213608,"Hexanoic acid","St_Abundance","Enterococcus.casseliflavus",0.25289739446931
"Hexanoic acid.Flavonifractor.plautii.St_Abundance",0.665554969351563,1.10761481404848,43,0.600890274227078,0.551067550067791,"Hexanoic acid","St_Abundance","Flavonifractor.plautii",0.650918183527675
"Hexanoic acid.Hungatella.sp..MP355B12.St_Abundance",0.387216489319868,1.31741680256589,43,0.293921019198859,0.770232367099532,"Hexanoic acid","St_Abundance","Hungatella.sp..MP355B12",0.823980101764076
"Hexanoic acid.Dialister.invisus.St_Abundance",1.16336598175141,1.82270261708652,43,0.638264284500226,0.526686514980336,"Hexanoic acid","St_Abundance","Dialister.invisus",0.630301116445496
"Hexanoic acid.Hungatella.sp..MP68H3.St_Abundance",1.22962887629147,1.58695175046026,43,0.77483696396872,0.442676123800338,"Hexanoic acid","St_Abundance","Hungatella.sp..MP68H3",0.553804362347726
"Hexanoic acid.Hungatella.sp..MP42C12.St_Abundance",0.827334771980153,3.34905146413417,43,0.247035550465643,0.806056387597377,"Hexanoic acid","St_Abundance","Hungatella.sp..MP42C12",0.850523186026746
"Hexanoic acid.Hungatella.sp..MP42A4.St_Abundance",0.0907674309085165,0.881522503783986,43,0.102966663379428,0.918468143449095,"Hexanoic acid","St_Abundance","Hungatella.sp..MP42A4",0.936061336056008
"Hexanoic acid.Bifidobacterium.dentium.St_Abundance",1.04102491744064,0.401625469318133,43,2.59202913402893,0.0129830022234322,"Hexanoic acid","St_Abundance","Bifidobacterium.dentium",0.0373390318317788
"Hexanoic acid.Dialister.invisus.CAG.218.St_Abundance",0.821774653483249,1.88919289388349,43,0.434987160995498,0.665747196425839,"Hexanoic acid","St_Abundance","Dialister.invisus.CAG.218",0.739537413776078
"Hexanoic acid.Klebsiella.pneumoniae.St_Abundance",-0.0324717501884116,0.225754845418427,43,-0.143836337723899,0.886301697331997,"Hexanoic acid","St_Abundance","Klebsiella.pneumoniae",0.912071429416564
"Hexanoic acid.X.Clostridium..spiroforme.St_Abundance",2.49958380613043,4.68045720750977,43,0.534046930739984,0.59605941220869,"Hexanoic acid","St_Abundance","X.Clostridium..spiroforme",0.685051764094994
"Hexanoic acid.Campylobacter.curvus.St_Abundance",-1.93124107298053,1.19829897367793,43,-1.61165211303903,0.114354546891679,"Hexanoic acid","St_Abundance","Campylobacter.curvus",0.189652936825424
"Hexanoic acid.Ruthenibacterium.lactatiformans.St_Abundance",-2.05463410798425,1.92726480700892,43,-1.06608811643949,0.292333304468292,"Hexanoic acid","St_Abundance","Ruthenibacterium.lactatiformans",0.394208682656087
"Hexanoic acid.Hungatella.hathewayi.St_Abundance",-0.35479914858363,0.553089867035291,43,-0.641485533780338,0.524612109934191,"Hexanoic acid","St_Abundance","Hungatella.hathewayi",0.628492256205928
"Hexanoic acid.Ruminococcaceae.bacterium.cv2.St_Abundance",-0.280697658638798,2.22993848866838,43,-0.125876861655686,0.900416117426011,"Hexanoic acid","St_Abundance","Ruminococcaceae.bacterium.cv2",0.923293721255305
"Hexanoic acid.Enterococcus.faecium.St_Abundance",1.66628103704673,1.23503605064113,43,1.34917603108164,0.184342228981954,"Hexanoic acid","St_Abundance","Enterococcus.faecium",0.273901513123906
"Hexanoic acid.Ruthenibacterium.sp..VE800.03.St_Abundance",0.290250840106763,2.05675233575047,43,0.141120948332778,0.888433454489106,"Hexanoic acid","St_Abundance","Ruthenibacterium.sp..VE800.03",0.913947181786064
"Hexanoic acid.Citrobacter.freundii.St_Abundance",-0.893100129114937,0.578528440673739,43,-1.54374455311973,0.12997859518672,"Hexanoic acid","St_Abundance","Citrobacter.freundii",0.205804182663261
"Hexanoic acid.Subdoligranulum.sp..MP158A7.St_Abundance",-3.21857325563995,2.08994947361269,43,-1.54002443421578,0.130881840012275,"Hexanoic acid","St_Abundance","Subdoligranulum.sp..MP158A7",0.20678187649101
"Hexanoic acid.Lactococcus.lactis.St_Abundance",2.4501053995667,2.83754697397225,43,0.863458974262131,0.392675987259976,"Hexanoic acid","St_Abundance","Lactococcus.lactis",0.501306182747562
"Hexanoic acid.Lactobacillus.paragasseri.St_Abundance",2.10586451731344,1.54996809880723,43,1.35865023217833,0.181342399841797,"Hexanoic acid","St_Abundance","Lactobacillus.paragasseri",0.27010984052187
"Hexanoic acid.Erysipelatoclostridium.sp..MP572A05.St_Abundance",1.51588004637989,2.95624507933974,43,0.512772116552141,0.610735006517287,"Hexanoic acid","St_Abundance","Erysipelatoclostridium.sp..MP572A05",0.697487138124856
"Hexanoic acid.Enterobacter.cloacae.St_Abundance",-0.714203237908653,0.819579828993456,43,-0.871426080343853,0.388361114665385,"Hexanoic acid","St_Abundance","Enterobacter.cloacae",0.497553297754732
"Hexanoic acid.Romboutsia.sp..MP232A8.St_Abundance",-2.30535790785822,2.93974970788445,43,-0.78420210457891,0.437220355934762,"Hexanoic acid","St_Abundance","Romboutsia.sp..MP232A8",0.548496271765593
"Hexanoic acid.Faecalibacterium.prausnitzii.St_Abundance",0.0421620775300855,1.02827367778965,43,0.0410027781910317,0.967483477070503,"Hexanoic acid","St_Abundance","Faecalibacterium.prausnitzii",0.975844778377775
"Hexanoic acid.Streptococcus.salivarius.St_Abundance",-0.618510290793864,1.85145991251931,43,-0.33406626123071,0.73995340582843,"Hexanoic acid","St_Abundance","Streptococcus.salivarius",0.800080119139173
"Hexanoic acid.Klebsiella.oxytoca.St_Abundance",0.0968761048586091,0.319418744007779,43,0.303288728905182,0.763132411901695,"Hexanoic acid","St_Abundance","Klebsiella.oxytoca",0.818805772912317
"Hexanoic acid.Streptococcus.thermophilus.St_Abundance",0.894720508532489,0.831283088424284,43,1.07631265569044,0.287789314553152,"Hexanoic acid","St_Abundance","Streptococcus.thermophilus",0.389533011617398
"Hexanoic acid.Lactobacillus.rhamnosus.St_Abundance",-0.30028743640194,0.540447790570846,43,-0.555627095976768,0.581345363012049,"Hexanoic acid","St_Abundance","Lactobacillus.rhamnosus",0.672412891105368
"Hexanoic acid.Actinomyces.graevenitzii.St_Abundance",-8.93481185719475,11.4247669273616,43,-0.782056379268137,0.438466821962691,"Hexanoic acid","St_Abundance","Actinomyces.graevenitzii",0.549298116987886
"Hexanoic acid.Actinomyces.sp..HPA0247.St_Abundance",8.03916041068721,4.96193362298931,43,1.62016685862961,0.112508129952323,"Hexanoic acid","St_Abundance","Actinomyces.sp..HPA0247",0.188276787311518
"Hexanoic acid.Actinomyces.oris.St_Abundance",-3.77313099009906,8.14781331994128,43,-0.463085105406692,0.645638645478329,"Hexanoic acid","St_Abundance","Actinomyces.oris",0.725795632395024
"Hexanoic acid.Actinomyces.naeslundii.St_Abundance",4.86394177345976,6.46389690067865,43,0.75247824156185,0.455863252283237,"Hexanoic acid","St_Abundance","Actinomyces.naeslundii",0.566774311601632
"Hexanoic acid.Saccharomyces.cerevisiae.St_Abundance",-6.5865078781547,5.11851989737752,43,-1.28679931116988,0.205048785742253,"Hexanoic acid","St_Abundance","Saccharomyces.cerevisiae",0.299019148252911
"Hexanoic acid.Rothia.mucilaginosa.St_Abundance",0.22199505798082,4.89609553356435,43,0.0453412431311789,0.964045231134891,"Hexanoic acid","St_Abundance","Rothia.mucilaginosa",0.972919287655798
"Hexanoic acid.Clostridium.sp..C105KSO14.St_Abundance",0.91321012912308,1.04883625496791,43,0.870688941955978,0.388759079160628,"Hexanoic acid","St_Abundance","Clostridium.sp..C105KSO14",0.497886848992266
"Hexanoic acid.Roseburia.intestinalis.St_Abundance",-0.63040043611828,0.668673061076396,43,-0.942763321590215,0.351068931695406,"Hexanoic acid","St_Abundance","Roseburia.intestinalis",0.458544185875083
"Hexanoic acid.Blautia.sp..VE303.05.St_Abundance",0.451720720361252,0.401775538001875,43,1.12431115793601,0.267118377959171,"Hexanoic acid","St_Abundance","Blautia.sp..VE303.05",0.366629093875675
"Hexanoic acid.Anaerotruncus.colihominis.St_Abundance",2.6459072331692,2.87022173284477,43,0.921847675700914,0.361751596569176,"Hexanoic acid","St_Abundance","Anaerotruncus.colihominis",0.470966994022051
"Hexanoic acid.Eggerthella.lenta.St_Abundance",3.11356923292687,2.47848744705588,43,1.25623764470761,0.21581227317872,"Hexanoic acid","St_Abundance","Eggerthella.lenta",0.312573580608731
"Hexanoic acid.Roseburia.inulinivorans.St_Abundance",0.377090170311035,1.48257953174501,43,0.254347346794405,0.800439646179281,"Hexanoic acid","St_Abundance","Roseburia.inulinivorans",0.846580454955355
"Hexanoic acid.Roseburia.intestinalis.CAG.13.St_Abundance",-1.3485120965698,1.1501723128809,43,-1.17244353864866,0.247473716656326,"Hexanoic acid","St_Abundance","Roseburia.intestinalis.CAG.13",0.346367468805644
"Hexanoic acid.X.Clostridium..symbiosum.St_Abundance",0.691504928248347,0.407629248323115,43,1.69640655348708,0.0970379779522539,"Hexanoic acid","St_Abundance","X.Clostridium..symbiosum",0.169196821316267
"Hexanoic acid.Clostridioides.difficile.St_Abundance",0.176818758932138,0.49193424672452,43,0.359435758151548,0.721028316388108,"Hexanoic acid","St_Abundance","Clostridioides.difficile",0.787169718977723
"Hexanoic acid.Blautia.producta.St_Abundance",1.28794709056516,1.03920584151256,43,1.23935705431617,0.221935237345629,"Hexanoic acid","St_Abundance","Blautia.producta",0.319142165626583
"Hexanoic acid.Actinomyces.sp..ICM47.St_Abundance",-7.53936409588663,7.51436277664633,43,-1.00332713764073,0.321315941845012,"Hexanoic acid","St_Abundance","Actinomyces.sp..ICM47",0.426456741597672
"Hexanoic acid.Blautia.coccoides.St_Abundance",-0.794848997099287,1.05472639876024,43,-0.753606810290876,0.455192186797856,"Hexanoic acid","St_Abundance","Blautia.coccoides",0.566134524522049
"Hexanoic acid.Lachnoclostridium.sp..MP625H6_ig1.St_Abundance",5.49916747321896,3.49862848940316,43,1.57180663505003,0.123325517519922,"Hexanoic acid","St_Abundance","Lachnoclostridium.sp..MP625H6_ig1",0.198343818488808
"Hexanoic acid.Lachnoclostridium.sp..MP403G7.St_Abundance",4.92822779414658,3.09125774450363,43,1.59424680873316,0.118205681712348,"Hexanoic acid","St_Abundance","Lachnoclostridium.sp..MP403G7",0.193482502775098
"Hexanoic acid.Lachnospiraceae.bacterium.7_1_58FAA.St_Abundance",-0.0196991612429142,0.495787521083949,43,-0.0397330719414751,0.968489844261188,"Hexanoic acid","St_Abundance","Lachnospiraceae.bacterium.7_1_58FAA",0.97658758543394
"Hexanoic acid.Roseburia.inulinivorans.CAG.15.St_Abundance",0.311773005821342,1.59048616512235,43,0.196023714420275,0.845515061052435,"Hexanoic acid","St_Abundance","Roseburia.inulinivorans.CAG.15",0.880308918241068
"Hexanoic acid.Lachnoclostridium.sp..MP625H7_ig1.St_Abundance",-0.0189691055094082,1.67682118128432,43,-0.0113125392982448,0.991026415771953,"Hexanoic acid","St_Abundance","Lachnoclostridium.sp..MP625H7_ig1",0.992672639053966
"Hexanoic acid.Anaeromassilibacillus.sp..An250.St_Abundance",3.91209920062864,1.92743262616023,43,2.02969439633394,0.0486047768541963,"Hexanoic acid","St_Abundance","Anaeromassilibacillus.sp..An250",0.10368636949203
"Hexanoic acid.Absiella.sp..VE303.07.St_Abundance",0.475086081324922,0.46254199689932,43,1.02711988210734,0.310107421171862,"Hexanoic acid","St_Abundance","Absiella.sp..VE303.07",0.414010571881844
"Hexanoic acid.Lachnoclostridium.sp..VE303.01.St_Abundance",0.164505840486446,1.36513316948081,43,0.120505342749097,0.904644170441472,"Hexanoic acid","St_Abundance","Lachnoclostridium.sp..VE303.01",0.925799022159259
"Hexanoic acid.Tyzzerella.sp..MP10F1re.St_Abundance",-0.788017422286303,0.497660611611058,43,-1.58344342288871,0.120648579398951,"Hexanoic acid","St_Abundance","Tyzzerella.sp..MP10F1re",0.195088939744267
"Hexanoic acid.Anaerostipes.caccae.St_Abundance",0.153852664294652,0.738607213417093,43,0.208301058397287,0.835977435356952,"Hexanoic acid","St_Abundance","Anaerostipes.caccae",0.874152127491749
"Hexanoic acid.X.Ruminococcus..gnavus.St_Abundance",-1.31643262512693,1.08121774901857,43,-1.21754625867164,0.230035985618503,"Hexanoic acid","St_Abundance","X.Ruminococcus..gnavus",0.327536480113241
"Hexanoic acid.X.Ruminococcus..gnavus.CAG.126.St_Abundance",-1.2126643124246,1.0326201580069,43,-1.17435661411569,0.246715126361306,"Hexanoic acid","St_Abundance","X.Ruminococcus..gnavus.CAG.126",0.346243338702563
"Hexanoic acid.Blautia.sp..HF29.St_Abundance",0.205068381666303,0.807405256577394,43,0.253984452040345,0.800718163863247,"Hexanoic acid","St_Abundance","Blautia.sp..HF29",0.846580454955355
"Hexanoic acid.X.Clostridium..citroniae.St_Abundance",-0.899256579089949,1.16647254632833,43,-0.770919625944485,0.444970117732303,"Hexanoic acid","St_Abundance","X.Clostridium..citroniae",0.556097369932805
"Hexanoic acid.Clostridia.bacterium.UC5.1.2G4.St_Abundance",-0.202938598815162,1.21411840061593,43,-0.16714893597874,0.868036455006763,"Hexanoic acid","St_Abundance","Clostridia.bacterium.UC5.1.2G4",0.897989909094354
"Hexanoic acid.Blautia.sp..HF21_ig1.St_Abundance",0.556044704872554,0.537611228329938,43,1.03428774469588,0.306783715099222,"Hexanoic acid","St_Abundance","Blautia.sp..HF21_ig1",0.410785892386745
"Hexanoic acid.Tyzzerella.nexilis.St_Abundance",-2.14675286560486,1.77902497902747,43,-1.20670192431947,0.234143799371716,"Hexanoic acid","St_Abundance","Tyzzerella.nexilis",0.331948380143757
"Hexanoic acid.Hungatella.sp..MP558G09.St_Abundance",-2.71795794727668,2.23470403871206,43,-1.21624962419772,0.230524337913252,"Hexanoic acid","St_Abundance","Hungatella.sp..MP558G09",0.327973674624517
"Hexanoic acid.X.Ruminococcus..sp..HK31.St_Abundance",0.533000845843331,1.95059980784904,43,0.273249717188827,0.785969419079015,"Hexanoic acid","St_Abundance","X.Ruminococcus..sp..HK31",0.834400633282828
"Hexanoic acid.Fusicatenibacter.saccharivorans.St_Abundance",-1.22660480074561,1.73166409187685,43,-0.708338762985012,0.482557327414581,"Hexanoic acid","St_Abundance","Fusicatenibacter.saccharivorans",0.590227319332641
"Hexanoic acid.Blautia.sp..HK34.St_Abundance",1.68224566266646,1.15501492100109,43,1.45647093563813,0.152526162496782,"Hexanoic acid","St_Abundance","Blautia.sp..HK34",0.233997418258016
"Hexanoic acid.Blautia.sp..MP87G3.St_Abundance",-0.826542338719982,1.28730797332859,43,-0.642070394843273,0.524235939018268,"Hexanoic acid","St_Abundance","Blautia.sp..MP87G3",0.62824962814445
"Hexanoic acid.Anaerotruncus.sp..VE303.02.St_Abundance",0.757263239703882,0.401466101289637,43,1.88624453539492,0.0660273562826301,"Hexanoic acid","St_Abundance","Anaerotruncus.sp..VE303.02",0.129197931330749
