feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Absiella.sp..HF20_ig1	rec.TRT.combined	Placebo Bad	0.850350287631552	0.67820510674976	202	202	0.213165301573368	0.682040001046425
Citrobacter.portucalensis	rec.TRT.combined	Placebo Bad	0.826548916536074	0.65889370759288	202	202	0.213453009062499	0.682040001046425
Enterobacteriaceae.bacterium.9_2_54FAA	rec.TRT.combined	Placebo Good	-0.493685504529448	0.393783712423368	202	202	0.213633693449462	0.682040001046425
Firmicutes.bacterium.CAG.424	rec.TRT.combined	Placebo Good	0.435328243165159	0.347914377976553	202	202	0.214020368902075	0.68212225501673
Acidaminococcus.intestini	Abx.group_joined	Vanco_Metro	0.620912096398897	0.497266480338725	202	202	0.215945812962259	0.683647548573986
Bacteroides.faecis	Abx.group_joined	Vanco_Metro	-0.42617346366386	0.341366067230946	202	202	0.215841899973896	0.683647548573986
Lachnoclostridium.sp..HF18	rec.TRT.combined	VE303 Dosed Good	0.280771696324028	0.225929566987664	202	202	0.215448360650957	0.683647548573986
Sutterella.wadsworthensis.CAG.135	Abx.group_joined	Vanco_Metro	0.517576419688844	0.414068842003334	202	202	0.215291659804637	0.683647548573986
Firmicutes.bacterium	VE303	VE303	-0.0744835668850617	0.0601627754238693	202	202	0.217494596439449	0.686417267319849
Longibaculum.muris	rec.TRT.combined	Placebo Good	-0.288738457069641	0.232525287315087	202	202	0.21754705985428	0.686417267319849
Enterococcus.avium	rec.TRT.combined	Placebo Good	0.57411821110555	0.462728836197343	202	202	0.218152342968074	0.687179880349432
Bifidobacterium.breve	VE303	VE303	0.148747452620055	0.120942419790906	202	202	0.220700939254652	0.691366182746217
Clostridiales.bacterium.UBA7739	VE303	VE303	0.0746674252367615	0.0607797889780218	202	202	0.220944536708315	0.691366182746217
Enterococcus.faecalis	rec.TRT.combined	Placebo Bad	-0.597244465077839	0.484506643047308	202	202	0.220929469191422	0.691366182746217
Roseburia.sp..CAG.303	VE303	VE303	0.0818986010327982	0.0665978074493103	202	202	0.220723975104529	0.691366182746217
Streptococcus.equinus	Abx.group_joined	Vanco_Metro	-0.248639074186798	0.201406165931695	202	202	0.221698334525177	0.69257826818609
Bacteroides.dorei	rec.TRT.combined	Placebo Good	0.800947746341232	0.654155452906996	202	202	0.224212408776846	0.692772941036804
Bacteroides.thetaiotaomicron.CAG.40	VE303	VE303	0.102351020829116	0.0845837410061737	202	202	0.228141714868248	0.692772941036804
Bifidobacterium.bifidum	VE303	VE303	0.104645307144736	0.0855838024634312	202	202	0.22340948239734	0.692772941036804
Clostridia.bacterium.UC5.1.2D9	rec.TRT.combined	VE303 Dosed Good	0.257203362648715	0.211844813669158	202	202	0.227932444661851	0.692772941036804
Coprobacter.fastidiosus	Abx.group_joined	Vanco_Metro	-0.294878766679929	0.241624175202991	202	202	0.22621552682649	0.692772941036804
Enterobacter.hormaechei	Abx.group_joined	Vanco_Metro	0.487561393703096	0.399315418980767	202	202	0.228358487971391	0.692772941036804
Enterobacter.hormaechei	rec.TRT.combined	Placebo Good	0.714885873397038	0.585035447546041	202	202	0.226901463285587	0.692772941036804
Fusobacterium.ulcerans	rec.TRT.combined	Placebo Bad	-0.747144977263353	0.607958492851321	202	202	0.222896594860275	0.692772941036804
Harryflintia.acetispora	VE303	VE303	0.0884095875983122	0.0722493647312788	202	202	0.223270674396372	0.692772941036804
Intestinimonas.massiliensis	rec.TRT.combined	Placebo Bad	0.351070937021695	0.290333720087217	202	202	0.228043396219774	0.692772941036804
Klebsiella.oxytoca	rec.TRT.combined	VE303 Dosed Good	-1.42352186938938	1.17021034157461	202	202	0.227527588432741	0.692772941036804
Lachnoclostridium.sp..VE303.01	rec.TRT.combined	Placebo Bad	0.584526660588516	0.47876622822968	202	202	0.225207684573685	0.692772941036804
Lactobacillus.vaginalis	rec.TRT.combined	Placebo Bad	0.500513451855656	0.408678469335249	202	202	0.224352894743937	0.692772941036804
Paenibacillus.thiaminolyticus	Abx.group_joined	Vanco_Metro	0.173373940275826	0.140775169140688	202	202	0.223748528923791	0.692772941036804
Proteus.genomosp..6	rec.TRT.combined	Placebo Good	-0.571501172961744	0.469798211182619	202	202	0.227693976433349	0.692772941036804
Ruthenibacterium.lactatiformans	rec.TRT.combined	VE303 Dosed Good	0.521068873581314	0.425244397313766	202	202	0.223866674806566	0.692772941036804
Veillonella.infantium	rec.TRT.combined	VE303 Dosed Good	-0.440664554653017	0.3601774915773	202	202	0.224918894939966	0.692772941036804
X.Clostridium..innocuum	rec.TRT.combined	Placebo Bad	1.19459149260543	0.983107491979	202	202	0.227600988197124	0.692772941036804
Kluyvera.cryocrescens	rec.TRT.combined	Placebo Good	-0.807096510442482	0.664705346744598	202	202	0.228913097457838	0.693342554800182
Clostridia.bacterium.UC5.1.1D4	rec.TRT.combined	Placebo Bad	0.719663564364568	0.595569399126835	202	202	0.230003432563663	0.694419309177833
Klebsiella.oxytoca	rec.TRT.combined	Placebo Bad	-1.95688196042115	1.61633398916538	202	202	0.229676317180141	0.694419309177833
Bacteroides.xylanisolvens	rec.TRT.combined	VE303 Dosed Good	0.836179704016585	0.691835376234328	202	202	0.230452981095986	0.694666880815653
Dialister.invisus	Abx.group_joined	Vanco_Metro	-0.771009073576028	0.638336830524703	202	202	0.231043234571068	0.694675298739571
Lachnospiraceae.bacterium.CAG.364	Abx.group_joined	Vanco_Metro	-0.575635852781331	0.476771330253769	202	202	0.231190879845074	0.694675298739571
Acidaminococcus.intestini.CAG.325	rec.TRT.combined	Placebo Bad	0.599007093899976	0.497482207540383	202	202	0.232376501287665	0.695567453658774
Bacteroides.vulgatus	VE303	VE303	0.220271979346288	0.184655302155898	202	202	0.23470746785131	0.695567453658774
Bifidobacterium.animalis	rec.TRT.combined	Placebo Bad	-1.01702527085289	0.848443031171587	202	202	0.234291961762478	0.695567453658774
Blautia.massiliensis	rec.TRT.combined	Placebo Bad	-0.387074186543966	0.32207516966703	202	202	0.232652744401046	0.695567453658774
Blautia.sp..HF29	Abx.group_joined	Vanco_Metro	-0.347283165642149	0.289645685906494	202	202	0.234444230856879	0.695567453658774
Candidatus.Stoquefichus.sp..KLE1796	VE303	VE303	0.0704209285872395	0.0590659842906942	202	202	0.235045725620375	0.695567453658774
Enterobacter.cloacae	rec.TRT.combined	Placebo Bad	-1.04884000962675	0.872668945275832	202	202	0.23326497157603	0.695567453658774
Escherichia.marmotae	VE303	VE303	-0.106016866645352	0.0889579851426154	202	202	0.235536068963818	0.695567453658774
Fusobacterium.sp..HF35_ig2	rec.TRT.combined	Placebo Bad	-1.03550791690101	0.861403981205154	202	202	0.233126533219188	0.695567453658774
Lachnospiraceae.bacterium.CAG.364	rec.TRT.combined	Placebo Bad	0.914821513000158	0.765274342288518	202	202	0.235180516722744	0.695567453658774
Streptococcus.pasteurianus	Abx.group_joined	Vanco_Metro	-0.21936614719591	0.182533400609869	202	202	0.23408927838307	0.695567453658774
Blautia.sp..VE303.05	Abx.group_joined	Vanco_Metro	-0.561007973250825	0.470696266081152	202	202	0.237450054973363	0.700125747113347
Firmicutes.bacterium.CAG.424	VE303	VE303	0.111570942580487	0.0943824078747365	202	202	0.238819518484934	0.701976607523072
Kytococcus.sedentarius	rec.TRT.combined	Placebo Good	-0.324009696105996	0.272851826528565	202	202	0.238820613035627	0.701976607523072
Clostridiales.bacterium.CCNA10	VE303	VE303	0.102297883312354	0.0866933605090371	202	202	0.239918130908177	0.703614016058432
Eubacteriaceae.bacterium.CHKCI004	rec.TRT.combined	VE303 Dosed Good	0.281488274662817	0.237960355083963	202	202	0.240122243575497	0.703614016058432
Absiella.sp..VE303.07	Abx.group_joined	Vanco_Metro	0.539739541560657	0.456666703539999	202	202	0.241246579253951	0.704723392256518
Blautia.hydrogenotrophica	VE303	VE303	0.0958417754358011	0.0814543136890411	202	202	0.241054083975443	0.704723392256518
Bifidobacterium.adolescentis	Abx.group_joined	Vanco_Metro	-0.170190676297542	0.145280547664112	202	202	0.242835138891955	0.708269155101534
Anaeromassilibacillus.sp..An250	rec.TRT.combined	Placebo Good	0.528634512448285	0.450673916967523	202	202	0.244068664314983	0.709189663945526
Lactobacillus.gasseri	rec.TRT.combined	VE303 Dosed Good	0.26906072334724	0.229111725447587	202	202	0.243686855983167	0.709189663945526
Veillonella.dispar	rec.TRT.combined	VE303 Dosed Good	-0.855435063799224	0.729246719054035	202	202	0.244276439803459	0.709189663945526
Blautia.hominis	rec.TRT.combined	VE303 Dosed Good	0.51047362993339	0.436773267740397	202	202	0.245780207007716	0.709318692954158
Blautia.hydrogenotrophica	rec.TRT.combined	VE303 Dosed Good	0.302380212562961	0.258226381072043	202	202	0.244779508716135	0.709318692954158
Colibacter.massiliensis	rec.TRT.combined	Placebo Good	-0.928134961205962	0.79224396941199	202	202	0.245092652315773	0.709318692954158
Veillonella.atypica	rec.TRT.combined	VE303 Dosed Good	-1.0808797960282	0.924247925346013	202	202	0.245822086711626	0.709318692954158
Kytococcus.sedentarius	rec.TRT.combined	Placebo Bad	-0.347090616002366	0.297071460196347	202	202	0.246379605401567	0.709843680196588
Bacteroides.fragilis	VE303	VE303	0.153562132561298	0.1322420077847	202	202	0.247530227500567	0.709912185092673
Blautia.coccoides	rec.TRT.combined	VE303 Dosed Good	0.758654275927228	0.6515691902527	202	202	0.247512952363618	0.709912185092673
Clostridiales.bacterium.CCNA10	rec.TRT.combined	VE303 Dosed Good	0.443854626477463	0.380998849352484	202	202	0.247372746379624	0.709912185092673
Anaeroglobus.geminatus	rec.TRT.combined	VE303 Dosed Good	0.408562429683389	0.351494800568685	202	202	0.248553927924463	0.710152414528561
Campylobacter.curvus	rec.TRT.combined	Placebo Good	-1.04865005543809	0.905818687387712	202	202	0.250619926185476	0.710152414528561
Coprobacter.fastidiosus	rec.TRT.combined	Placebo Bad	0.433052230063642	0.373820561797893	202	202	0.250171136269615	0.710152414528561
Lactobacillus.plantarum	rec.TRT.combined	VE303 Dosed Good	-0.966769651086291	0.834178451047375	202	202	0.250042088862427	0.710152414528561
Longibaculum.muris	rec.TRT.combined	Placebo Bad	-0.294521734629852	0.253704899625541	202	202	0.248731733350962	0.710152414528561
Oscillospiraceae.bacterium.VE202.24	rec.TRT.combined	VE303 Dosed Good	0.32582617323071	0.280762387814035	202	202	0.249098053461879	0.710152414528561
Ruminococcus.sp..MSPR13	VE303	VE303	0.0357074417389162	0.0309399828809648	202	202	0.250610964921191	0.710152414528561
Ruthenibacterium.lactatiformans	VE303	VE303	0.147679296055816	0.127907844106917	202	202	0.25000144249285	0.710152414528561
Bacteroides.massiliensis	rec.TRT.combined	Placebo Good	-0.413231744655817	0.24071798057845	202	202	0.252767920117809	0.71219032033991
Citrobacter.europaeus	rec.TRT.combined	VE303 Dosed Good	0.425179094148877	0.370370844740948	202	202	0.254353685835682	0.71219032033991
Dialister.pneumosintes	rec.TRT.combined	Placebo Bad	0.745867962219344	0.647524413829492	202	202	0.252984221526849	0.71219032033991
Hungatella.effluvii	Abx.group_joined	Vanco_Metro	-0.763502747277997	0.664250645602501	202	202	0.254159491575664	0.71219032033991
Lachnospiraceae.bacterium.5_1_57FAA	Abx.group_joined	Vanco_Metro	-0.292351366541435	0.252977816125807	202	202	0.25178780308041	0.71219032033991
Phascolarctobacterium.succinatutens	rec.TRT.combined	VE303 Dosed Good	0.366602882557372	0.31881998220177	202	202	0.253976384573207	0.71219032033991
Ruminococcus.sp..AF31.8BH	rec.TRT.combined	Placebo Bad	0.274388823241508	0.240012580709756	202	202	0.254338865817249	0.71219032033991
Ruthenibacterium.lactatiformans	rec.TRT.combined	Placebo Good	0.621476388832687	0.540377713956714	202	202	0.253269799004312	0.71219032033991
Shigella.boydii	rec.TRT.combined	Placebo Good	0.428957399283404	0.376068964841904	202	202	0.257084638282889	0.717710437746912
X.Clostridium..bolteae	rec.TRT.combined	Placebo Bad	0.615484473098286	0.539137352979793	202	202	0.25678740042199	0.717710437746912
Citrobacter.freundii	rec.TRT.combined	Placebo Bad	-1.54713238850236	1.36182093038	202	202	0.259375125534426	0.720462359805863
Clostridium.sp..chh4.2	rec.TRT.combined	Placebo Bad	-0.310155034915005	0.274142291561454	202	202	0.260927064464696	0.720462359805863
Firmicutes.bacterium.CAG.94	rec.TRT.combined	VE303 Dosed Good	0.403183541193445	0.355241365194744	202	202	0.259568610682453	0.720462359805863
Fusobacterium.nucleatum	Abx.group_joined	Vanco_Metro	0.885069202865787	0.779008474958935	202	202	0.259915282128397	0.720462359805863
Fusobacterium.sp..HF35_ig2	Abx.group_joined	Vanco_Metro	0.639466709016643	0.564064852609237	202	202	0.260669981731522	0.720462359805863
Fusobacterium.ulcerans	Abx.group_joined	Vanco_Metro	0.45038449900696	0.396488909936673	202	202	0.259720761792658	0.720462359805863
Prevotella.buccae	rec.TRT.combined	Placebo Good	0.996070746428105	0.880375377954583	202	202	0.261119955802654	0.720462359805863
Tyzzerella.nexilis	rec.TRT.combined	VE303 Dosed Good	0.555254273596789	0.490031180109583	202	202	0.260344202474849	0.720462359805863
Anaeromassilibacillus.sp..An250	Abx.group_joined	Vanco_Metro	-0.349186720571026	0.308993200217328	202	202	0.262097743361575	0.721264267250356
Klebsiella.michiganensis	Abx.group_joined	Vanco_Metro	0.998001022599093	0.88333444666943	202	202	0.262555458131346	0.721264267250356
Proteus.vulgaris	rec.TRT.combined	VE303 Dosed Good	-0.287840209700162	0.254741587166788	202	202	0.262246783441607	0.721264267250356
Roseburia.intestinalis.CAG.13	rec.TRT.combined	Placebo Good	0.640543102951646	0.5693021284801	202	202	0.263623241649876	0.723146482900241
Erysipelotrichaceae.bacterium.6_1_45	rec.TRT.combined	Placebo Good	0.678756601303269	0.604127699888294	202	202	0.264074635739606	0.723334871808486
Blautia.sp..HF17	rec.TRT.combined	VE303 Dosed Good	0.670099616405732	0.59704735510331	202	202	0.265003926176969	0.723782399529584
Blautia.sp..HK34	rec.TRT.combined	Placebo Good	0.641300609214492	0.571100651127942	202	202	0.264719235136495	0.723782399529584
Harryflintia.acetispora	rec.TRT.combined	VE303 Dosed Good	0.346264766010285	0.308348770469595	202	202	0.26560736664617	0.724383727216828
Streptococcus.salivarius	rec.TRT.combined	Placebo Bad	1.28735828145643	1.15191709609026	202	202	0.267133417115674	0.727495905401475
Escherichia.coli	rec.TRT.combined	VE303 Dosed Good	-1.21409716390254	1.08800272193633	202	202	0.267985379586246	0.7287659962849
Bacteroides.massiliensis	rec.TRT.combined	Placebo Bad	-0.426345286032816	0.261648473460148	202	202	0.268969227248835	0.729666977623913
Clostridium.tertium	VE303	VE303	0.0615186435651062	0.0554718003506059	202	202	0.269088827197813	0.729666977623913
Megasphaera.massiliensis	rec.TRT.combined	Placebo Bad	0.754271034253777	0.678484462877143	202	202	0.269939232677717	0.73092428332505
Flavonifractor.plautii	rec.TRT.combined	Placebo Good	0.832240725379945	0.750513089878749	202	202	0.270506194622422	0.731411599193673
Clostridium.sp..SN20	Abx.group_joined	Vanco_Metro	0.124718594886241	0.113104150295133	202	202	0.271514766743671	0.732044092932293
Firmicutes.bacterium.CAG.94	Abx.group_joined	Vanco_Metro	0.340174915056289	0.307061741121588	202	202	0.271513993397457	0.732044092932293
Ruminococcus.faecis	rec.TRT.combined	Placebo Bad	0.514682789323622	0.465833281513623	202	202	0.272171746302194	0.732770086198214
Clostridia.bacterium.UC5.1.1D4	rec.TRT.combined	VE303 Dosed Good	0.468835733570599	0.426510421579014	202	202	0.274754371865569	0.73328963210057
Clostridium.clostridioforme.CAG.511	rec.TRT.combined	Placebo Good	0.483795384122178	0.440364024519612	202	202	0.275080608020796	0.73328963210057
Enterococcus.faecium	rec.TRT.combined	Placebo Bad	1.16480458599704	1.05870555507776	202	202	0.274464168265101	0.73328963210057
Flavonifractor.plautii	rec.TRT.combined	VE303 Dosed Good	0.649563439025768	0.59058505261293	202	202	0.274496762471539	0.73328963210057
Holdemania.sp..Marseille.P2844	rec.TRT.combined	VE303 Dosed Good	-0.171541442272012	0.155668130171861	202	202	0.273503247099666	0.73328963210057
Ruminococcus.sp..AF31.8BH	rec.TRT.combined	Placebo Good	0.240899697618651	0.219788402840152	202	202	0.274400565557882	0.73328963210057
Streptococcus.salivarius	Abx.group_joined	Vanco_Metro	0.800117773253264	0.724003801177919	202	202	0.273036178295318	0.73328963210057
Blautia.sp..An249	rec.TRT.combined	VE303 Dosed Good	0.192078952567393	0.176508647891414	202	202	0.279470098653388	0.739773790553086
Burkholderiales.bacterium.1_1_47	rec.TRT.combined	VE303 Dosed Good	0.825514587906335	0.757311945449182	202	202	0.279200129694576	0.739773790553086
Clostridium.sp..AT4	VE303	VE303	0.0734172751276833	0.0676201543577809	202	202	0.279221462875351	0.739773790553086
Sutterella.wadsworthensis	rec.TRT.combined	VE303 Dosed Good	1.2140292275498	1.11327894438485	202	202	0.279097626984385	0.739773790553086
Veillonella.dispar	rec.TRT.combined	Placebo Bad	-1.10105577288562	1.01007711602984	202	202	0.278860183851401	0.739773790553086
Clostridium.clostridioforme.CAG.511	rec.TRT.combined	VE303 Dosed Good	0.376436918278235	0.346614907880039	202	202	0.280675992806299	0.74089053967026
Proteus.genomosp..6	rec.TRT.combined	Placebo Bad	-0.555901019482946	0.511105973174196	202	202	0.280300134271204	0.74089053967026
Bacteroides.thetaiotaomicron.CAG.40	rec.TRT.combined	Placebo Good	0.460953243311041	0.425019350681545	202	202	0.281135074257094	0.741067323671228
Veillonella.tobetsuensis	VE303	VE303	-0.0574959623136591	0.0531869806908049	202	202	0.281527163172456	0.741067323671228
Dialister.pneumosintes	rec.TRT.combined	Placebo Good	0.644594057013257	0.595034122352952	202	202	0.282116026414988	0.741584547878062
Roseburia.intestinalis	rec.TRT.combined	Placebo Good	0.799721924506987	0.741469296020911	202	202	0.283937475079908	0.745335872084758
Bifidobacterium.longum	VE303	VE303	0.179933759043422	0.168143708498439	202	202	0.286283978061302	0.745748468561706
Clostridia.bacterium.UC5.1.2H11	rec.TRT.combined	VE303 Dosed Good	-0.336850773747411	0.314902525844485	202	202	0.287891625860506	0.745748468561706
